"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",13.11711,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",13.525164,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018","2018",11.018406,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q2","Q2-2018",9.612881,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q1","Q1-2018",12.675915,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q4","Q4-2018",10.966515,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q3","Q3-2018",10.984322,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",11.645461,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",14.092884,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",8.67413,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",12.94164,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",11.433943,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",13.902853,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",13.60917,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",14.69512,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",12.74605,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",14.551275,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",12.44891,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",18.421464,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",10.504646,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",11.198686,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",10.385701,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2018","2018",16.190856,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q2","Q2-2018",14.829979,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q1","Q1-2018",17.602747,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q4","Q4-2018",17.076677,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q3","Q3-2018",15.24678,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",16.017889,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",17.169718,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",15.035195,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",16.141077,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",15.736763,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",19.289125,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",23.914741,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",17.388153,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",17.709991,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",18.229254,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",18.421477,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",20.212522,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",18.483448,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",17.596323,,
"IT","Italy","INAC_R","inactivity rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",17.462382,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018","2018",32.666495,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q2","Q2-2018",31.081119,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q1","Q1-2018",32.547108,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q4","Q4-2018",33.018437,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q3","Q3-2018",33.941158,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",34.10729,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",32.579312,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",35.054191,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",34.889814,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",33.890706,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",40.237447,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",43.307636,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",38.798897,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",38.209049,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",40.70451,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",37.004364,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",39.562172,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",34.583647,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",38.431587,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",35.479444,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018","2018",28.659013,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q2","Q2-2018",28.205659,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q1","Q1-2018",26.790943,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q4","Q4-2018",31.044433,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q3","Q3-2018",28.646868,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",30.309028,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",29.405585,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",28.769522,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",33.825899,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",29.319221,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",38.732421,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",40.228363,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",40.727787,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",34.370076,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",39.386411,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",34.51195,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",37.672597,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",33.459612,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",33.129409,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",33.446371,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018","2018",39.691555,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q2","Q2-2018",38.869151,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q1","Q1-2018",39.709618,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q4","Q4-2018",39.60272,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q3","Q3-2018",40.581946,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",40.629688,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",40.37298,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",40.129516,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",41.481901,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",40.526591,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",47.708158,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",51.424293,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",45.87796,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",46.140244,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",47.437368,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",44.901458,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",47.038223,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",44.700043,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",44.913777,,
"IT","Italy","INAC_R","inactivity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",42.989476,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018","2018",23.70802,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q2","Q2-2018",21.926115,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q1","Q1-2018",24.738373,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q4","Q4-2018",24.23841,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018-Q3","Q3-2018",23.889058,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",23.96509,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",23.261785,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",24.343672,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",24.396987,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",23.840207,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",28.715344,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",32.674896,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",26.746469,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",27.222952,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",28.292173,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",26.757935,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",28.35786,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",25.037756,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",27.658846,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",25.963387,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018","2018",22.943516,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q2","Q2-2018",22.091633,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q1","Q1-2018",22.370108,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q4","Q4-2018",25.053,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q3","Q3-2018",22.402217,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",24.033407,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",24.761508,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",21.751398,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",26.80815,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",22.972728,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",30.709511,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",31.767192,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",32.877221,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",27.0918,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",31.032041,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",27.519582,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",32.266636,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",26.476912,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",25.911677,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",25.285083,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2018","2018",28.777561,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q2","Q2-2018",27.703116,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q1","Q1-2018",29.430206,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q4","Q4-2018",29.137841,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q3","Q3-2018",28.836577,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",29.102492,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",29.537276,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",28.288422,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",29.683132,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",28.900482,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",34.430012,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",38.608133,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",32.589485,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",32.817961,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",33.769221,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",32.389716,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",34.439585,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",32.432969,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",32.028344,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",30.725704,,
"IT","Italy","INAC_R","inactivity rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018","2018",33.199591,,
